1662	300279	44895
1663	300278	54505
1664	300277	0
1665	300276	37440
1666	300275	16428
1667	300274	144877
1668	300273	78783
1669	300272	0
1670	300271	72964
1671	300270	27251
1672	300269	61369
1673	300268	13400
1674	300267	0
1675	300266	101713
1676	300265	33750
1677	300264	41310
1678	300263	88208
1679	300262	67044
1680	300261	53698
1681	300260	20194
1682	300259	53439
1683	300258	40500
1684	300257	85800
1685	300256	64811
1686	300255	93497
1687	300254	20831
1688	300253	160046
1689	300252	44447
1690	300251	293361
1691	300250	23227
1692	300249	44613
1693	300248	32452
1694	300247	80470
1695	300246	14609
1696	300245	27097
1697	300244	55103
1698	300243	20687
1699	300242	63634
1700	300241	27650
1701	300240	36556
1702	300239	46088
1703	300238	26516
1704	300237	80727
1705	300236	19377
1706	300235	16784
1707	300234	28954
1708	300233	39316
1709	300232	63081
1710	300231	34251
1711	300230	45345
1712	300229	47121
1713	300228	47391
1714	300227	14832
1715	300226	15932
1716	300225	47034
1717	300224	83512
1718	300223	16644
1719	300222	0
1720	300221	50569
1721	300220	12600
1722	300219	71293
1723	300218	21699
1724	300217	127350
1725	300216	36144
1726	300215	75833
1727	300214	42582
1728	300213	59493
1729	300212	36979
1730	300211	30268
1731	300210	48422
1732	300209	29213
1733	300208	76653
1734	300207	129192
1735	300206	58500
1736	300205	43006
1737	300204	47816
1738	300203	45281
1739	300202	54951
1740	300201	102857
1741	300200	26066
1742	300199	93470
1743	300198	103155
1744	300197	151966
1745	300196	42450
1746	300195	43349
1747	300194	118972
1748	300193	50731
1749	300192	24255
1750	300191	32000
1751	300190	45229
1752	300189	102400
1753	300188	49635
1754	300187	64854
1755	300185	326775
1756	300184	65820
1757	300183	45327
1758	300182	255497
1759	300181	60863
1760	300180	63102
1761	300179	47741
1762	300178	61829
1763	300177	0
1764	300176	10728
1765	300175	47080
1766	300174	24480
1767	300173	58619
1768	300172	50700
1769	300171	62834
1770	300170	85789
1771	300169	32599
1772	300168	103109
1773	300167	30024
1774	300166	104997
1775	300165	46176
1776	300164	0
1777	300163	0
1778	300162	34952
1779	300161	17280
1780	300160	59776
1781	300159	149037
1782	300158	51953
1783	300157	71278
1784	300156	0
1785	300155	54338
1786	300154	44700
1787	300153	32000
1788	300152	0
1789	300151	50250
1790	300150	54000
1791	300149	42210
1792	300148	84494
1793	300147	66148
1794	300146	147013
1795	300145	0
1796	300144	145261
1797	300143	28839
1798	300142	153744
1799	300141	25518
1800	300140	0
1801	300139	27400
1802	300138	36696
1803	300137	34440
1804	300136	98284
1805	300135	92160
1806	300134	76750
1807	300133	176971
1808	300132	38592
1809	300131	106953
1810	300130	0
1811	300129	72709
1812	300128	84163
1813	300127	32315
1814	300126	30541
1815	300125	11800
1816	300124	166512
1817	300123	30173
1818	300122	160000
1819	300121	28922
1820	300120	20455
1821	300119	40450
1822	300118	90462
1823	300117	71676
1824	300116	243253
1825	300115	90315
1826	300114	59077
1827	300113	69338
1828	300112	26244
1829	300111	111980
1830	300110	98611
1831	300109	0
1832	300108	63602
1833	300107	54580
1834	300106	21134
1835	300105	51322
1836	300104	0
1837	300103	21174
1838	300102	70456
1839	300101	55600
1840	300100	0
1841	300099	66040
1842	300098	110612
1843	300097	28855
1844	300096	43000
1845	300095	37872
1846	300094	78385
1847	300093	21600
1848	300092	0
1849	300091	0
1850	300090	131996
1851	300089	0
1852	300088	229888
1853	300087	42239
1854	300086	45000
1855	300085	0
1856	300084	38477
1857	300083	143187
1858	300082	68067
1859	300081	51461
1860	300080	50281
1861	300079	137780
1862	300078	80789
1863	300077	56340
1864	300076	42400
1865	300075	42457
1866	300074	54322
1867	300073	36607
1868	300072	180797
1869	300071	67850
1870	300070	313369
1871	300069	11700
1872	300068	87156
1873	300067	65478
1874	300066	104004
1875	300065	36235
1876	300064	120548
1877	300063	72643
1878	300062	30800
1879	300061	52609
1880	300059	428878
1881	300058	221302
1882	300057	43967
1883	300056	38550
1884	300055	86519
1885	300054	96113
1886	300053	62319
1887	300052	26104
1888	300051	36786
1889	300050	56087
1890	300049	26306
1891	300048	110221
1892	300047	35774
1893	300046	14208
1894	300045	57620
1895	300044	40040
1896	300043	124420
1897	300042	13360
1898	300041	42572
1899	300040	34619
1900	300039	107150
1901	300038	41851
1902	300037	37844
1903	300036	44958
1904	300035	51801
1905	300034	0
1906	300033	53760
1907	300032	80317
1908	300031	39677
1909	300030	30880
1910	300029	20000
1911	300028	34398
1912	300027	277451
1913	300026	301106
1914	300025	42854
1915	300024	156024
1916	300023	31611
1917	300022	0
1918	300021	79737
1919	300020	65579
1920	300019	33091
1921	300018	48712
1922	300017	240970
1923	300016	32600
1924	300015	152002
1925	300014	85599
1926	300013	29780
1927	300012	165990
1928	300011	55866
1929	300010	87307
1930	300009	71253
1931	300008	96002
1932	300007	29303
1933	300006	81225
1934	300005	89130
1935	300004	0
1936	300003	178166
1937	300002	196110
1938	300001	99758
1939	002892	8360
1940	002891	10000
1941	002890	6667
1942	002889	13811
1943	002888	8312
1944	002887	8000
1945	002886	7844
1946	002885	8000
1947	002884	7747
1948	002883	5334
1949	002882	42500
1950	002881	10667
1951	002880	0
1952	002879	13794
1953	002878	7536
1954	002877	12224
1955	002876	8000
1956	002875	10000
1957	002873	6888
1958	002872	21200
1959	002871	6800
1960	002870	11067
1961	002869	11780
1962	002868	12000
1963	002867	47785
1964	002866	14363
1965	002865	12000
1966	002863	22150
1967	002862	8000
1968	002861	12270
1969	002860	7598
1970	002859	25570
1971	002858	6316
1972	002857	8000
1973	002856	10134
1974	002855	24000
1975	002853	15535
1976	002852	10000
1977	002851	18067
1978	002850	14000
1979	002849	8667
1980	002848	16715
1981	002847	12400
1982	002846	12000
1983	002845	20135
1984	002843	14000
1985	002842	10000
1986	002841	40632
1987	002840	17867
1988	002839	180753
1989	002838	12600
1990	002837	0
1991	002836	16000
1992	002835	21600
1993	002833	13523
1994	002832	10667
1995	002831	40001
1996	002830	13334
1997	002829	16018
1998	002828	11977
1999	002827	18400
2000	002826	18972
2001	002825	10031
2002	002824	18000
2003	002823	29033
2004	002822	60000
2005	002821	23012
2006	002820	12800
2007	002819	11334
2008	002818	44000
2009	002817	8667
2010	002816	10000
2011	002815	41000
2012	002813	12000
2013	002812	13645
2014	002811	18000
2015	002810	9556
2016	002809	12504
2017	002808	19200
2018	002807	176736
2019	002806	0
2020	002805	9692
2021	002803	11600
2022	002802	10800
2023	002801	11835
2024	002800	7468
2025	002799	15000
2026	002798	8638
2027	002797	350240
2028	002796	8000
2029	002795	20000
2030	002793	20000
2031	002792	22579
2032	002791	32154
2033	002790	16000
2034	002789	8120
2035	002788	12817
2036	002787	28812
2037	002786	38124
2038	002785	20000
2039	002783	20868
2040	002782	42600
2041	002781	0
2042	002780	10121
2043	002779	13200
2044	002778	8911
2045	002777	16000
2046	002776	24046
2047	002775	24798
2048	002774	33480
2049	002773	67496
2050	002772	37334
2051	002771	16161
2052	002770	109487
2053	002769	37652
2054	002768	24000
2055	002767	15000
2056	002766	42176
2057	002765	42890
2058	002763	38880
2059	002762	20230
2060	002761	12000
2061	002760	8800
2062	002759	45218
2063	002758	21000
2064	002757	0
2065	002756	0
2066	002755	10134
2067	002753	22208
2068	002752	83319
2069	002751	14285
2070	002750	40050
2071	002749	7500
2072	002748	24000
2073	002747	83698
2074	002746	18185
2075	002745	52833
2076	002743	33722
2077	002742	43200
2078	002741	37423
2079	002740	0
2080	002739	0
2081	002738	19243
2082	002737	29200
2083	002736	820000
2084	002735	8423
2085	002734	16471
2086	002733	35012
2087	002732	15735
2088	002731	15068
2089	002730	32268
2090	002729	6668
2091	002728	20000
2092	002727	52060
2093	002726	75610
2094	002725	16000
2095	002724	60000
2096	002723	18670
2097	002722	17547
2098	002721	64804
2099	002719	10884
2100	002718	8764
2101	002717	41606
2102	002716	56499
2103	002715	9200
2104	002714	115847
2105	002713	25376
2106	002712	31657
2107	002711	105608
2108	002709	33997
2109	002708	46947
2110	002707	84330
2111	002706	52428
2112	002705	81344
2113	002703	78965
2114	002702	50671
2115	002701	235523
2116	002700	42243
2117	002699	90958
2118	002698	68170
2119	002697	136000
2120	002696	23254
2121	002695	49996
2122	002694	0
2123	002693	40500
2124	002692	71815
2125	002691	20000
2126	002690	67600
2127	002689	94847
2128	002688	63529
2129	002687	35486
2130	002686	44309
2131	002685	68945
2132	002684	0
2133	002683	70149
2134	002682	37492
2135	002681	141305
2136	002680	97370
2137	002679	13868
2138	002678	104487
2139	002677	64588
2140	002676	0
2141	002675	70361
2142	002674	30218
2143	002673	350184
2144	002672	88686
2145	002671	47659
2146	002670	149781
2147	002669	0
2148	002668	63548
2149	002667	13596
2150	002666	75433
2151	002665	253873
2152	002664	40002
2153	002663	179590
2154	002662	150000
2155	002661	33519
2156	002660	27479
2157	002659	49857
2158	002658	60489
2159	002657	33758
2160	002656	44533
2161	002655	36000
2162	002654	82779
2163	002653	108027
2164	002652	0
2165	002651	100250
2166	002650	0
2167	002649	52732
2168	002648	106372
2169	002647	37330
2170	002646	45000
2171	002645	20945
2172	002644	51066
2173	002643	90914
2174	002642	63577
2175	002641	112320
2176	002640	143512
2177	002639	67408
2178	002638	0
2179	002637	0
2180	002636	72800
2181	002635	75224
2182	002634	46101
2183	002633	15000
2184	002632	60908
2185	002631	65048
2186	002630	73800
2187	002629	41195
2188	002628	73742
2189	002627	13350
2190	002626	61649
2191	002625	0
2192	002624	131469
2193	002623	16000
2194	002622	84000
2195	002621	0
2196	002620	36250
2197	002619	0
2198	002618	54792
2199	002617	73483
2200	002616	74311
2201	002615	41040
2202	002614	56075
2203	002613	93717
2204	002612	40000
2205	002611	115806
2206	002610	449087
2207	002609	66695
2208	002608	325315
2209	002607	82034
2210	002606	0
2211	002605	39717
2212	002604	59957
2213	002603	120435
2214	002602	102710
2215	002601	203210
2216	002600	235443
2217	002599	32401
2218	002598	31200
2219	002597	56424
2220	002596	97553
2221	002595	80000
2222	002594	272815
2223	002593	70115
2224	002592	28334
2225	002591	30108
2226	002590	47965
2227	002589	150472
2228	002588	115727
2229	002587	61139
2230	002586	104198
2231	002585	115628
2232	002584	58522
2233	002583	174734
2234	002582	51569
2235	002581	65974
2236	002580	35441
2237	002579	37778
2238	002578	98810
2239	002577	28308
2240	002576	0
2241	002575	0
2242	002574	52800
2243	002573	107320
2244	002572	92343
2245	002571	39196
2246	002570	102252
2247	002569	0
2248	002568	70031
2249	002567	83658
2250	002566	33096
2251	002565	68747
2252	002564	73577
2253	002563	269383
2254	002562	54140
2255	002561	41577
2256	002560	42915
2257	002559	37301
2258	002558	202438
2259	002557	50700
2260	002556	71760
2261	002555	214812
2262	002554	107081
2263	002553	34800
2264	002552	30624
2265	002551	66512
2266	002550	128000
2267	002549	62370
2268	002548	38054
2269	002547	112806
2270	002546	83405
2271	002545	131640
2272	002544	51576
2273	002543	44000
2274	002542	180000
2275	002541	34915
2276	002540	104000
2277	002539	101010
2278	002538	71813
2279	002537	125136
2280	002536	33381
2281	002535	80169
2282	002534	73944
2283	002533	55313
2284	002532	51576
2285	002531	177902
2286	002530	49075
2287	002529	26000
2288	002528	104637
2289	002527	62018
2290	002526	53400
2291	002524	50334
2292	002523	101189
2293	002522	90578
2294	002521	49469
2295	002520	55409
2296	002519	114223
2297	002518	58908
2298	002517	143502
2299	002516	150342
2300	002515	97832
2301	002514	55404
2302	002513	34009
2303	002512	109539
2304	002511	75789
2305	002510	89625
2306	002509	249250
2307	002508	94904
2308	002507	78936
2309	002506	504640
2310	002505	548538
2311	002504	0
2312	002503	312420
2313	002502	85983
2314	002501	121484
2315	002500	282873
2316	002499	18900
2317	002498	332680
2318	002497	96000
2319	002496	150748
2320	002495	93563
2321	002494	38557
2322	002493	381600
2323	002492	40500
2324	002491	126171
2325	002490	79785
2326	002489	217574
2327	002488	67183
2328	002487	54000
2329	002486	83200
2330	002485	32000
2331	002484	81516
2332	002483	67245
2333	002482	153728
2334	002481	126339
2335	002480	64537
2336	002479	79635
2337	002478	80020
2338	002477	313516
2339	002476	61200
2340	002475	317297
2341	002474	62220
2342	002473	0
2343	002472	67675
2344	002471	0
2345	002470	315003
2346	002469	50327
2347	002468	153081
2348	002467	78359
2349	002466	99436
2350	002465	230740
2351	002464	23295
2352	002463	167416
2353	002462	25053
2354	002461	110667
2355	002460	72891
2356	002459	38869
2357	002458	33738
2358	002457	33500
2359	002456	271567
2360	002455	47412
2361	002454	42200
2362	002453	57130
2363	002452	52543
2364	002451	43920
2365	002450	353699
2366	002449	47576
2367	002448	58811
2368	002447	142868
2369	002446	76212
2370	002445	82979
2371	002444	107525
2372	002443	52054
2373	002442	0
2374	002441	54055
2375	002440	76700
2376	002439	89670
2377	002438	48588
2378	002437	219813
2379	002436	148791
2380	002435	49078
2381	002434	135000
2382	002433	76896
2383	002432	43281
2384	002431	148699
2385	002430	96461
2386	002429	452695
2387	002428	65312
2388	002427	39816
2389	002426	0
2390	002425	81375
2391	002424	141120
2392	002423	50299
2393	002422	144000
2394	002421	192360
2395	002420	40100
2396	002419	80020
2397	002418	113640
2398	002417	27000
2399	002416	103274
2400	002415	922887
2401	002414	62426
2402	002413	110265
2403	002412	29600
2404	002411	153229
2405	002410	111937
2406	002409	0
2407	002408	177521
2408	002407	62771
2409	002406	56100
2410	002405	128262
2411	002404	52065
2412	002403	35033
2413	002402	83046
2414	002401	30324
2415	002400	174334
2416	002399	124721
2417	002398	34612
2418	002397	68600
2419	002396	58329
2420	002395	17881
2421	002394	32370
2422	002393	18246
2423	002392	0
2424	002391	35949
2425	002390	170490
2426	002389	0
2427	002388	50377
2428	002387	46946
2429	002386	67168
2430	002385	410067
2431	002384	107105
2432	002383	73315
2433	002382	0
2434	002381	42850
2435	002380	24000
2436	002379	92640
2437	002378	92417
2438	002377	43206
2439	002376	63150
2440	002375	134000
2441	002374	87743
2442	002373	0
2443	002372	100841
2444	002371	45801
2445	002370	53650
2446	002369	57677
2447	002368	41560
2448	002367	79766
2449	002366	86706
2450	002365	19646
2451	002364	56357
2452	002363	38588
2453	002362	21710
2454	002361	86260
2455	002360	39152
2456	002359	108720
2457	002358	92976
2458	002357	31349
2459	002356	0
2460	002355	51371
2461	002354	89658
2462	002353	95786
2463	002352	441102
2464	002351	58800
2465	002350	38701
2466	002349	84059
2467	002348	94720
2468	002347	0
2469	002346	44158
2470	002345	90542
2471	002344	128275
2472	002343	31451
2473	002342	96000
2474	002341	0
2475	002340	381592
2476	002339	39370
2477	002338	24000
2478	002337	58862
2479	002336	40000
2480	002335	27851
2481	002334	75578
2482	002333	50261
2483	002332	91622
2484	002331	35033
2485	002330	50200
2486	002329	83765
2487	002328	44810
2488	002327	87111
2489	002326	82238
2490	002325	124524
2491	002324	27000
2492	002323	74573
2493	002322	40132
2494	002321	53430
2495	002320	50802
2496	002319	20000
2497	002318	84151
2498	002317	81447
2499	002316	39312
2500	002315	23500
2501	002314	187754
2502	002313	31200
2503	002312	140490
2504	002311	157597
2505	002310	268116
2506	002309	64129
2507	002308	84610
2508	002307	55733
2509	002306	80000
2510	002305	173422
2511	002304	150699
2512	002303	154233
2513	002302	103224
2514	002301	42787
2515	002300	54270
2516	002299	111090
2517	002298	70397
2518	002297	47132
2519	002296	37666
2520	002295	25151
2521	002294	104602
2522	002293	70491
2523	002292	130695
2524	002291	39893
2525	002290	24272
2526	002289	0
2527	002288	93165
2528	002287	40600
2529	002286	36926
2530	002285	204497
2531	002284	73756
2532	002283	112487
2533	002282	33813
2534	002281	62893
2535	002280	217715
2536	002279	71073
2537	002278	36391
2538	002277	141661
2539	002276	103549
2540	002275	59020
2541	002274	63491
2542	002273	66292
2543	002272	41970
2544	002271	88186
2545	002270	50616
2546	002269	251250
2547	002268	83834
2548	002267	111208
2549	002266	197872
2550	002265	31857
2551	002264	68457
2552	002263	0
2553	002262	100915
2554	002261	111115
2555	002260	0
2556	002259	75233
2557	002258	52438
2558	002256	0
2559	002255	62064
2560	002254	61084
2561	002253	22563
2562	002252	497024
2563	002251	86391
2564	002250	92591
2565	002249	236956
2566	002248	30750
2567	002247	85162
2568	002246	41369
2569	002245	98729
2570	002244	311145
2571	002243	36495
2572	002242	76753
2573	002241	324511
2574	002240	49071
2575	002239	313136
2576	002238	61736
2577	002237	91040
2578	002236	289876
2579	002235	41598
2580	002234	30205
2581	002233	89466
2582	002232	40855
2583	002231	35680
2584	002230	138870
2585	002229	50276
2586	002228	104298
2587	002227	22060
2588	002226	0
2589	002225	89033
2590	002224	65807
2591	002223	100248
2592	002222	42750
2593	002221	164979
2594	002220	54749
2595	002219	186524
2596	002218	123635
2597	002217	312832
2598	002216	81523
2599	002215	91408
2600	002214	45867
2601	002213	20600
2602	002212	114691
2603	002211	43248
2604	002210	165289
2605	002209	19525
2606	002208	32010
2607	002207	23918
2608	002206	122303
2609	002205	11616
2610	002204	193138
2611	002203	169602
2612	002202	355621
2613	002201	33247
2614	002200	18414
2615	002199	24345
2616	002198	50751
2617	002197	51516
2618	002196	45090
2619	002195	328545
2620	002194	56467
2621	002193	26172
2622	002192	25966
2623	002191	130605
2624	002190	34519
2625	002189	0
2626	002188	29563
2627	002187	34243
2628	002186	30847
2629	002185	213112
2630	002184	24282
2631	002183	211930
2632	002182	64643
2633	002181	116106
2634	002180	101203
2635	002179	79102
2636	002178	71604
2637	002177	76120
2638	002176	146919
2639	002175	75378
2640	002174	86132
2641	002173	45598
2642	002172	73335
2643	002171	106921
2644	002170	89005
2645	002169	78780
2646	002168	0
2647	002167	62095
2648	002166	43729
2649	002165	60206
2650	002164	69935
2651	002163	80355
2652	002162	85555
2653	002161	73976
2654	002160	72427
2655	002159	13867
2656	002158	53039
2657	002157	233366
2658	002156	97264
2659	002155	120204
2660	002154	126329
2661	002153	106679
2662	002152	242889
2663	002151	51277
2664	002150	27425
2665	002149	42542
2666	002148	56737
2667	002147	182808
2668	002146	434817
2669	002145	159183
2670	002144	17677
2671	002143	0
2672	002142	506974
2673	002141	0
2674	002140	44604
2675	002139	68021
2676	002138	81662
2677	002137	57942
2678	002136	21502
2679	002135	85454
2680	002134	24585
2681	002133	77415
2682	002132	125657
2683	002131	560763
2684	002130	126232
2685	002129	0
2686	002128	163438
2687	002127	153826
2688	002126	80109
2689	002125	34560
2690	002124	77309
2691	002123	86160
2692	002122	118800
2693	002121	140798
2694	002120	121726
2695	002119	20620
2696	002118	128076
2697	002117	36378
2698	002116	41763
2699	002115	41610
2700	002114	32340
2701	002113	75448
2702	002112	20160
2703	002111	38183
2704	002110	0
2705	002109	70197
2706	002108	109072
2707	002107	36076
2708	002106	70582
2709	002105	36850
2710	002104	71365
2711	002103	54922
2712	002102	263384
2713	002101	35472
2714	002100	96339
2715	002099	162162
2716	002098	35800
2717	002097	75533
2718	002096	37129
2719	002095	25272
2720	002094	39255
2721	002093	100750
2722	002092	214645
2723	002091	157155
2724	002090	23781
2725	002089	137467
2726	002088	35097
2727	002087	81680
2728	002086	68770
2729	002085	218688
2730	002084	45632
2731	002083	90801
2732	002082	23800
2733	002081	264331
2734	002080	80680
2735	002079	72798
2736	002078	253586
2737	002077	58035
2738	002076	0
2739	002075	0
2740	002074	87760
2741	002073	93545
2742	002072	17600
2743	002071	0
2744	002070	0
2745	002069	71112
2746	002068	72707
2747	002067	112846
2748	002066	23100
2749	002065	313979
2750	002064	167680
2751	002063	60271
2752	002062	110250
2753	002061	66169
2754	002060	120227
2755	002059	73080
2756	002058	14345
2757	002057	23531
2758	002056	164360
2759	002055	46715
2760	002054	41924
2761	002053	0
2762	002052	74596
2763	002051	111278
2764	002050	212032
2765	002049	60682
2766	002048	53005
2767	002047	126311
2768	002046	35361
2769	002045	41691
2770	002044	242149
2771	002043	86107
2772	002042	101288
2773	002041	88000
2774	002040	37229
2775	002039	30540
2776	002038	68490
2777	002037	32737
2778	002036	55803
2779	002035	58177
2780	002034	10804
2781	002033	54950
2782	002032	82129
2783	002031	219940
2784	002030	72493
2785	002029	75567
2786	002028	76021
2787	002027	1223157
2788	002026	42010
2789	002025	42900
2790	002024	931004
2791	002023	75680
2792	002022	51257
2793	002021	68782
2794	002020	73613
2795	002019	120698
2796	002018	227783
2797	002017	34642
2798	002016	80910
2799	002015	0
2800	002014	33575
2801	002013	240576
2802	002012	0
2803	002011	91722
2804	002010	325782
2805	002009	37055
2806	002008	106707
2807	002007	93009
2808	002006	0
2809	002005	139640
2810	002004	203483
2811	002003	58310
2812	002002	258455
2813	002001	108892
2814	001979	790410
2815	001896	115059
2816	001696	0
2817	000999	97890
2818	000998	125620
2819	000997	101081
2820	000996	34500
2821	000995	0
2822	000993	37300
2823	000990	125302
2824	000989	86936
2825	000988	89112
2826	000987	222384
2827	000985	12964
2828	000983	315120
2829	000982	180505
2830	000981	305844
2831	000980	203774
2832	000979	0
2833	000978	36010
2834	000977	128926
2835	000976	159568
2836	000975	108162
2837	000973	96743
2838	000972	77129
2839	000971	51128
2840	000970	106520
2841	000969	102601
2842	000968	96751
2843	000967	109314
2844	000966	110829
2845	000965	100894
2846	000963	97212
2847	000962	44084
2848	000961	370979
2849	000960	166878
2850	000959	528939
2851	000958	110228
2852	000957	59291
2853	000955	53840
2854	000953	0
2855	000952	25171
2856	000951	67109
2857	000950	0
2858	000949	125766
2859	000948	24661
2860	000939	392960
2861	000938	104231
2862	000937	353355
2863	000936	88602
2864	000935	76345
2865	000933	190050
2866	000932	301566
2867	000931	75313
2868	000930	96442
2869	000929	18577
2870	000928	125667
2871	000927	0
2872	000926	94933
2873	000925	39293
2874	000923	65273
2875	000922	54367
2876	000921	136273
2877	000920	42200
2878	000919	50400
2879	000918	180420
2880	000917	141756
2881	000916	109000
2882	000915	23434
2883	000913	45354
2884	000912	58500
2885	000911	32409
2886	000910	55539
2887	000909	31236
2888	000908	87978
2889	000906	51082
2890	000905	53100
2891	000903	175754
2892	000902	130453
2893	000901	40947
2894	000900	151783
2895	000899	97568
2896	000898	723481
2897	000897	161728
2898	000895	329956
2899	000893	75691
2900	000892	98099
2901	000890	37965
2902	000889	0
2903	000888	52692
2904	000887	123445
2905	000886	98883
2906	000885	49639
2907	000883	650745
2908	000882	273736
2909	000881	105560
2910	000880	27611
2911	000878	141640
2912	000877	88011
2913	000876	421602
2914	000875	214632
2915	000869	68547
2916	000868	69557
2917	000863	138176
2918	000862	0
2919	000861	224988
2920	000860	57059
2921	000859	73945
2922	000858	379597
2923	000856	22700
2924	000852	59816
2925	000851	65083
2926	000850	94367
2927	000848	97857
2928	000839	391983
2929	000838	110047
2930	000837	69338
2931	000836	0
2932	000835	32677
2933	000833	66841
2934	000831	98089
2935	000830	146487
2936	000829	95932
2937	000828	103952
2938	000826	102185
2939	000825	569625
2940	000823	53697
2941	000822	89510
2942	000821	47774
2943	000820	0
2944	000819	27134
2945	000818	69165
2946	000816	141881
2947	000815	69527
2948	000813	224149
2949	000812	44738
2950	000811	65306
2951	000810	107094
2952	000809	82480
2953	000807	260684
2954	000806	0
2955	000803	0
2956	000802	72556
2957	000801	102281
2958	000800	162750
2959	000799	32493
2960	000798	31946
2961	000797	99960
2962	000796	80301
2963	000795	113369
2964	000793	200130
2965	000792	278610
2966	000791	97113
2967	000790	43103
2968	000789	61337
2969	000788	59599
2970	000786	178858
2971	000785	25123
2972	000783	552947
2973	000782	52814
2974	000780	101431
2975	000779	18645
2976	000778	399089
2977	000777	38342
2978	000776	762109
2979	000768	276865
2980	000767	307695
2981	000766	0
2982	000762	52082
2983	000761	313600
2984	000760	78850
2985	000759	68103
2986	000758	196938
2987	000757	45163
2988	000756	45732
2989	000755	0
2990	000753	99149
2991	000752	26376
2992	000751	140987
2993	000750	421555
2994	000739	114687
2995	000738	114565
2996	000737	54876
2997	000736	29720
2998	000735	115152
2999	000733	46935
3000	000732	124446
3001	000731	59149
3002	000729	281854
3003	000728	294615
3004	000727	452957
3005	000726	92261
3006	000725	3479840
3007	000723	410594
3008	000722	46416
3009	000721	49906
3010	000720	0
3011	000719	102321
3012	000718	303464
3013	000717	241953
3014	000716	63283
3015	000715	27901
3016	000713	29888
3017	000712	89600
3018	000711	65119
3019	000710	35461
3020	000709	1061861
3021	000708	44941
3022	000707	46415
3023	000705	33413
3024	000703	164843
3025	000702	26664
3026	000701	40662
3027	000700	71721
3028	000698	81952
3029	000697	55969
3030	000695	22215
3031	000693	0
3032	000692	53284
3033	000691	32327
3034	000690	217589
3035	000688	0
3036	000687	76620
3037	000686	234046
3038	000685	147512
3039	000683	390078
3040	000682	97817
3041	000681	70058
3042	000680	124079
3043	000679	35640
3044	000678	0
3045	000677	86398
3046	000676	96572
3047	000673	79334
3048	000672	81362
3049	000671	405008
3050	000670	81663
3051	000669	48601
3052	000668	14685
3053	000667	255960
3054	000666	70413
3055	000665	63622
3056	000663	34099
3057	000662	0
3058	000661	17012
3059	000659	128571
3060	000657	62866
3061	000656	534337
3062	000655	59535
3063	000652	147558
3064	000651	601574
3065	000650	123835
3066	000639	45454
3067	000638	0
3068	000637	51988
3069	000636	89524
3070	000635	30309
3071	000633	38511
3072	000632	46552
3073	000631	243252
3074	000630	1052654
3075	000629	0
3076	000628	31148
3077	000627	425920
3078	000626	59864
3079	000625	480265
3080	000623	116277
3081	000622	42523
3082	000620	189670
3083	000619	36000
3084	000617	903006
3085	000616	143024
3086	000615	0
3087	000613	36410
3088	000612	119220
3089	000611	32183
3090	000610	23675
3091	000609	29928
3092	000608	0
3093	000607	101770
3094	000606	0
3095	000605	25190
3096	000603	72263
3097	000601	108056
3098	000600	179163
3099	000599	67458
3100	000598	298622
3101	000597	47466
3102	000596	50360
3103	000595	76428
3104	000593	35864
3105	000592	0
3106	000591	300710
3107	000590	23948
3108	000589	77547
3109	000587	212375
3110	000586	19344
3111	000585	0
3112	000584	61333
3113	000582	124026
3114	000581	100896
3115	000576	44287
3116	000573	62276
3117	000572	164464
3118	000571	81407
3119	000570	56138
3120	000568	146476
3121	000567	15120
3122	000566	133598
3123	000565	43360
3124	000564	600783
3125	000563	309050
3126	000561	60405
3127	000560	0
3128	000559	275316
3129	000558	128923
3130	000557	145838
3131	000555	0
3132	000554	48080
3133	000553	240481
3134	000552	228698
3135	000551	40009
3136	000550	86322
3137	000548	49922
3138	000547	142963
3139	000546	71465
3140	000545	98684
3141	000544	64979
3142	000543	179040
3143	000541	127214
3144	000540	0
3145	000539	525029
3146	000538	104140
3147	000537	51272
3148	000536	276604
3149	000534	49179
3150	000533	69082
3151	000532	34471
3152	000531	68509
3153	000530	85649
3154	000529	58380
3155	000528	112525
3156	000526	9620
3157	000525	58078
3158	000524	67021
3159	000523	52295
3160	000521	104460
3161	000520	101209
3162	000519	140347
3163	000518	102956
3164	000517	318393
3165	000516	197105
3166	000514	84378
3167	000513	55324
3168	000511	0
3169	000510	60919
3170	000509	0
3171	000507	78955
3172	000506	0
3173	000505	42675
3174	000504	0
3175	000503	0
3176	000502	18482
3177	000501	76939
3178	000498	112014
3179	000488	193641
3180	000430	40482
3181	000429	209081
3182	000428	101893
3183	000426	186851
3184	000425	700773
3185	000423	65403
3186	000422	89787
3187	000421	57265
3188	000420	197071
3189	000419	54359
3190	000418	63249
3191	000417	77989
3192	000416	53188
3193	000415	618453
3194	000413	493993
3195	000411	20745
3196	000410	76548
3197	000409	51094
3198	000408	207224
3199	000407	88009
3200	000404	69600
3201	000403	27258
3202	000402	298893
3203	000401	134753
3204	000400	100833
3205	000338	799724
3206	000333	654220
3207	000301	0
3208	000166	2005661
3209	000159	48114
3210	000158	165288
3211	000157	762529
3212	000156	143336
3213	000155	0
3214	000153	31215
3215	000151	29598
3216	000150	44781
3217	000100	1221369
3218	000099	0
3219	000096	52800
3220	000090	119779
3221	000089	205077
3222	000088	194220
3223	000078	264662
3224	000070	62700
3225	000069	820569
3226	000068	100668
3227	000066	294407
3228	000065	51301
