2500	002315
2501	002314
2502	002313
2503	002312
2504	002311
2505	002310
2506	002309
2507	002308
2508	002307
2509	002306
2510	002305
2511	002304
2512	002303
2513	002302
2514	002301
2515	002300
2516	002299
2517	002298
2518	002297
2519	002296
2520	002295
2521	002294
2522	002293
2523	002292
2524	002291
2525	002290
2526	002289
2527	002288
2528	002287
2529	002286
2530	002285
2531	002284
2532	002283
2533	002282
2534	002281
2535	002280
2536	002279
2537	002278
2538	002277
2539	002276
2540	002275
2541	002274
2542	002273
2543	002272
2544	002271
2545	002270
2546	002269
2547	002268
2548	002267
2549	002266
2550	002265
2551	002264
2552	002263
2553	002262
2554	002261
2555	002260
2556	002259
2557	002258
2558	002256
2559	002255
2560	002254
2561	002253
2562	002252
2563	002251
2564	002250
2565	002249
2566	002248
2567	002247
2568	002246
2569	002245
2570	002244
2571	002243
2572	002242
2573	002241
2574	002240
2575	002239
2576	002238
2577	002237
2578	002236
2579	002235
2580	002234
2581	002233
2582	002232
2583	002231
2584	002230
2585	002229
2586	002228
2587	002227
2588	002226
2589	002225
2590	002224
2591	002223
2592	002222
2593	002221
2594	002220
2595	002219
2596	002218
2597	002217
2598	002216
2599	002215
2600	002214
2601	002213
2602	002212
2603	002211
2604	002210
2605	002209
2606	002208
2607	002207
2608	002206
2609	002205
2610	002204
2611	002203
2612	002202
2613	002201
2614	002200
2615	002199
2616	002198
2617	002197
2618	002196
2619	002195
2620	002194
2621	002193
2622	002192
2623	002191
2624	002190
2625	002189
2626	002188
2627	002187
2628	002186
2629	002185
2630	002184
2631	002183
2632	002182
2633	002181
2634	002180
2635	002179
2636	002178
2637	002177
2638	002176
2639	002175
2640	002174
2641	002173
2642	002172
2643	002171
2644	002170
2645	002169
2646	002168
2647	002167
2648	002166
2649	002165
2650	002164
2651	002163
2652	002162
2653	002161
2654	002160
2655	002159
2656	002158
2657	002157
2658	002156
2659	002155
2660	002154
2661	002153
2662	002152
2663	002151
2664	002150
2665	002149
2666	002148
2667	002147
2668	002146
2669	002145
2670	002144
2671	002143
2672	002142
2673	002141
2674	002140
2675	002139
2676	002138
2677	002137
2678	002136
2679	002135
2680	002134
2681	002133
2682	002132
2683	002131
2684	002130
2685	002129
2686	002128
2687	002127
2688	002126
2689	002125
2690	002124
2691	002123
2692	002122
2693	002121
2694	002120
2695	002119
2696	002118
2697	002117
2698	002116
2699	002115
2700	002114
2701	002113
2702	002112
2703	002111
2704	002110
2705	002109
2706	002108
2707	002107
2708	002106
2709	002105
2710	002104
2711	002103
2712	002102
2713	002101
2714	002100
2715	002099
2716	002098
2717	002097
2718	002096
2719	002095
2720	002094
2721	002093
2722	002092
2723	002091
2724	002090
2725	002089
2726	002088
2727	002087
2728	002086
2729	002085
2730	002084
2731	002083
2732	002082
2733	002081
2734	002080
2735	002079
2736	002078
2737	002077
2738	002076
2739	002075
2740	002074
2741	002073
2742	002072
2743	002071
2744	002070
2745	002069
2746	002068
2747	002067
2748	002066
2749	002065
2750	002064
2751	002063
2752	002062
2753	002061
2754	002060
2755	002059
2756	002058
2757	002057
2758	002056
2759	002055
2760	002054
2761	002053
2762	002052
2763	002051
2764	002050
2765	002049
2766	002048
2767	002047
2768	002046
2769	002045
2770	002044
2771	002043
2772	002042
2773	002041
2774	002040
2775	002039
2776	002038
2777	002037
2778	002036
2779	002035
2780	002034
2781	002033
2782	002032
2783	002031
2784	002030
2785	002029
2786	002028
2787	002027
2788	002026
2789	002025
2790	002024
2791	002023
2792	002022
2793	002021
2794	002020
2795	002019
2796	002018
2797	002017
2798	002016
2799	002015
2800	002014
2801	002013
2802	002012
2803	002011
2804	002010
2805	002009
2806	002008
2807	002007
2808	002006
2809	002005
2810	002004
2811	002003
2812	002002
2813	002001
2814	001979
2815	001896
2816	001696
2817	000999
2818	000998
2819	000997
2820	000996
2821	000995
2822	000993
2823	000990
2824	000989
2825	000988
2826	000987
2827	000985
2828	000983
2829	000982
2830	000981
2831	000980
2832	000979
2833	000978
2834	000977
2835	000976
2836	000975
2837	000973
2838	000972
2839	000971
2840	000970
2841	000969
2842	000968
2843	000967
2844	000966
2845	000965
2846	000963
2847	000962
2848	000961
2849	000960
2850	000959
2851	000958
2852	000957
2853	000955
2854	000953
2855	000952
2856	000951
2857	000950
2858	000949
2859	000948
2860	000939
2861	000938
2862	000937
2863	000936
2864	000935
2865	000933
2866	000932
2867	000931
2868	000930
2869	000929
2870	000928
2871	000927
2872	000926
2873	000925
2874	000923
2875	000922
2876	000921
2877	000920
2878	000919
2879	000918
2880	000917
2881	000916
2882	000915
2883	000913
2884	000912
2885	000911
2886	000910
2887	000909
2888	000908
2889	000906
2890	000905
2891	000903
2892	000902
2893	000901
2894	000900
2895	000899
2896	000898
2897	000897
2898	000895
2899	000893
2900	000892
2901	000890
2902	000889
2903	000888
2904	000887
2905	000886
2906	000885
2907	000883
2908	000882
2909	000881
2910	000880
2911	000878
2912	000877
2913	000876
2914	000875
2915	000869
2916	000868
2917	000863
2918	000862
2919	000861
2920	000860
2921	000859
2922	000858
2923	000856
2924	000852
2925	000851
2926	000850
2927	000848
2928	000839
2929	000838
2930	000837
2931	000836
2932	000835
2933	000833
2934	000831
2935	000830
2936	000829
2937	000828
2938	000826
2939	000825
2940	000823
2941	000822
2942	000821
2943	000820
2944	000819
2945	000818
2946	000816
2947	000815
2948	000813
2949	000812
2950	000811
2951	000810
2952	000809
2953	000807
2954	000806
2955	000803
2956	000802
2957	000801
2958	000800
2959	000799
2960	000798
2961	000797
2962	000796
2963	000795
2964	000793
2965	000792
2966	000791
2967	000790
2968	000789
2969	000788
2970	000786
2971	000785
2972	000783
2973	000782
2974	000780
2975	000779
2976	000778
2977	000777
2978	000776
2979	000768
2980	000767
2981	000766
2982	000762
2983	000761
2984	000760
2985	000759
2986	000758
2987	000757
2988	000756
2989	000755
2990	000753
2991	000752
2992	000751
2993	000750
2994	000739
2995	000738
2996	000737
2997	000736
2998	000735
2999	000733
3000	000732
3001	000731
3002	000729
3003	000728
3004	000727
3005	000726
3006	000725
3007	000723
3008	000722
3009	000721
3010	000720
3011	000719
3012	000718
3013	000717
3014	000716
3015	000715
3016	000713
3017	000712
3018	000711
3019	000710
3020	000709
3021	000708
3022	000707
3023	000705
3024	000703
3025	000702
3026	000701
3027	000700
3028	000698
3029	000697
3030	000695
3031	000693
3032	000692
3033	000691
3034	000690
3035	000688
3036	000687
3037	000686
3038	000685
3039	000683
3040	000682
3041	000681
3042	000680
3043	000679
3044	000678
3045	000677
3046	000676
3047	000673
3048	000672
3049	000671
3050	000670
3051	000669
3052	000668
3053	000667
3054	000666
3055	000665
3056	000663
3057	000662
3058	000661
3059	000659
3060	000657
3061	000656
3062	000655
3063	000652
3064	000651
3065	000650
3066	000639
3067	000638
3068	000637
3069	000636
3070	000635
3071	000633
3072	000632
3073	000631
3074	000630
3075	000629
3076	000628
3077	000627
3078	000626
3079	000625
3080	000623
3081	000622
3082	000620
3083	000619
3084	000617
3085	000616
3086	000615
3087	000613
3088	000612
3089	000611
3090	000610
3091	000609
3092	000608
3093	000607
3094	000606
3095	000605
3096	000603
3097	000601
3098	000600
3099	000599
3100	000598
3101	000597
3102	000596
3103	000595
3104	000593
3105	000592
3106	000591
3107	000590
3108	000589
3109	000587
3110	000586
3111	000585
3112	000584
3113	000582
3114	000581
3115	000576
3116	000573
3117	000572
3118	000571
3119	000570
3120	000568
3121	000567
3122	000566
3123	000565
3124	000564
3125	000563
3126	000561
3127	000560
3128	000559
3129	000558
3130	000557
3131	000555
3132	000554
3133	000553
3134	000552
3135	000551
3136	000550
3137	000548
3138	000547
3139	000546
3140	000545
3141	000544
3142	000543
3143	000541
3144	000540
3145	000539
3146	000538
3147	000537
3148	000536
3149	000534
3150	000533
3151	000532
3152	000531
3153	000530
3154	000529
3155	000528
3156	000526
3157	000525
3158	000524
3159	000523
3160	000521
3161	000520
3162	000519
3163	000518
3164	000517
3165	000516
3166	000514
3167	000513
3168	000511
3169	000510
3170	000509
3171	000507
3172	000506
3173	000505
3174	000504
3175	000503
3176	000502
3177	000501
3178	000498
3179	000488
3180	000430
3181	000429
3182	000428
3183	000426
3184	000425
3185	000423
3186	000422
3187	000421
3188	000420
3189	000419
3190	000418
3191	000417
3192	000416
3193	000415
3194	000413
3195	000411
3196	000410
3197	000409
3198	000408
3199	000407
3200	000404
3201	000403
3202	000402
3203	000401
3204	000400
3205	000338
3206	000333
3207	000301
3208	000166
3209	000159
3210	000158
3211	000157
3212	000156
3213	000155
3214	000153
3215	000151
3216	000150
3217	000100
3218	000099
3219	000096
3220	000090
3221	000089
3222	000088
3223	000078
3224	000070
3225	000069
3226	000068
3227	000066
3228	000065
3229	000063
3230	000062
3231	000061
3232	000060
3233	000059
3234	000058
3235	000056
3236	000055
3237	000050
3238	000049
3239	000048
3240	000046
3241	000045
3242	000043
3243	000042
3244	000040
3245	000039
3246	000038
3247	000037
3248	000036
3249	000035
3250	000034
3251	000032
3252	000031
3253	000030
3254	000029
3255	000028
3256	000027
3257	000026
3258	000025
3259	000023
3260	000022
3261	000021
3262	000020
3263	000019
3264	000018
3265	000017
3266	000016
3267	000014
3268	000012
3269	000011
3270	000010
3271	000009
3272	000008
3273	000007
3274	000006
3275	000005
3276	000004
3277	000002
3278	000001
3279	900951
3280	900930
3281	900921
3282	601918
3283	601558
3284	601519
3285	601268
3286	601106
3287	601005
3288	600877
3289	600866
3290	600860
3291	600847
3292	600844
3293	600817
3294	600815
3295	600806
3296	600793
3297	600767
3298	600760
3299	600747
3300	600733
3301	600732
3302	600725
3303	600721
3304	600710
3305	600701
3306	600696
3307	600680
3308	600675
3309	600656
3310	600654
3311	600636
3312	600608
3313	600603
3314	600581
3315	600556
3316	600546
3317	600540
3318	600539
3319	600520
3320	600432
3321	600425
3322	600423
3323	600403
3324	600401
3325	600390
3326	600381
3327	600375
3328	600346
3329	600339
3330	600319
3331	600306
3332	600301
3333	600275
3334	600265
3335	600247
3336	600234
3337	600230
3338	600228
3339	600225
3340	600212
3341	600179
3342	600149
3343	600145
3344	600121
3345	600112
3346	600091
3347	600087
